rnd_seed,MSE_DR,,,MSE_UR,,,MSE_GCRF,,,RMSE_DR,,,RMSE_UR,,,RMSE_GCRF,,,R2_DR,,,R2_UR,,,R2_GCRF,,,alpha,beta
7402594,0.422689825627339,0.01801834987968,0.007487463454268,0.281202564639854,0.767125178086624,0.069763632906213,0.14122524426951,0.409065972828259,0.045760596441782,0.58174885310485,0.123240325487451,0.073321141314403,0.457312736254836,0.744451419535178,0.214877075043164,0.368401975121821,0.600160425943596,0.173338969980715,-1.67378833452842,0.881339554870008,-6.31922649306924E+027,-0.832319748903544,-3.94072760622105,-2.11455038944722E+027,0.127975298024397,-1.68497169748641,-1.39960929798442E+027,1012.74867739528,786.550949670374
3046791,0.644725331632794,0.036074912908245,0.015868758087903,0.121636472910193,0.077976584349175,0.066261516952136,0.121834297066999,0.101216714594214,0.064155696978919,0.72121096590479,0.156882687809097,0.115646160038207,0.310548218530286,0.26025855552163,0.241553439190555,0.344955691122515,0.311146302218473,0.236586043471409,-3.32274110170592,0.792239191870549,-9.29652151820514E+027,0.180345362545833,0.453955352969745,-1.56359251825118E+029,0.227370571702687,0.279517543469855,-1.49150601215056E+029,1012.83306174725,785.784835658968
6479830,0.437158989528387,0.067060542578581,0.211244174392374,0.593076581941578,0.151260222115932,0.110914045656874,0.258663781638579,0.183589286337366,0.105434723621703,0.569366354077819,0.196252465216394,0.392446891634292,0.683777309303633,0.330890783748104,0.301948125107276,0.496693751729606,0.409003519599437,0.294281108931595,-0.778194638041142,0.632446309547613,-1.1100983357833E+030,-1.63609686998967,0.046983344831152,-4.57452593003098E+029,-0.033615459464331,-0.187433160144671,-4.56080855759071E+029,1012.75797837228,793.519796550274
9558392,0.490175573503451,0.042579433705291,0.01763165981189,0.346960240061686,0.075069566650108,0.052577478247324,0.444988761497062,0.143059017115109,0.045307624242047,0.639686576614856,0.168228496793091,0.113254025149022,0.498129886231647,0.237052689889466,0.198424079780251,0.595508914557327,0.351129069964045,0.188840908881691,-3.20264083228729,0.713923900973335,-9.64916642765848E+027,-1.97099616074303,0.491297013849445,-1.2164465795681E+027,-2.80484743960976,0.022856950916497,-3.18955372550302E+027,1012.71526139975,801.836567893624
9569281,0.52124920066924,0.016479085926296,0.020434224535874,158.752890759125,6.21387683557638,3.5935214751355,0.296157683660638,0.170167786600222,0.012987300878491,0.645344639573881,0.11385365064298,0.117991645107039,6.22681374408313,1.27924102237159,1.07028535795763,0.527590022611311,0.395175401256064,0.10205665477685,-0.985882483874611,0.900008133056793,0.06,-695.236359493714,-37.8740953944538,-7.71745197151421E+026,-0.110441483126697,-0.08813174489769,-7.68085312244844E+026,1012.77934289724,783.696159563959
9734754,0.507966059249775,0.019503402340746,0.030641851163878,0.102650853055335,0.082134230181785,0.057491351906083,0.241724859426735,0.058359202329211,0.053536264906103,0.652599752860305,0.11774421310623,0.141722730010971,0.285549001852634,0.264728266996681,0.203578204652024,0.474522167044993,0.240424985902651,0.198426589077126,-1.48095460853107,0.88480788041977,-7.22604217090336E+027,0.500004461389844,0.508242602731885,-3.60919918635627E+027,-0.12122137311449,0.642290969697561,-3.78883126652799E+027,1012.8285523057,785.416954793036
7789704,0.607917856880164,0.074363313874879,0.135751675638734,2.54763149660276,0.211835162847451,0.20712378098215,0.110059365042883,0.092709201828062,0.03060469686886,0.681568977078793,0.214141865164092,0.32220080944555,0.979610487572573,0.337271795094263,0.324929089865195,0.327141194749686,0.301023310493677,0.14510861165414,-3.20584534575844,0.605474285409315,-5.74637877048412E+029,-17.6734027307964,-0.043195046407774,-1.20604924081045E+028,0.280390631874316,0.496227771789176,-7.46130898145738E+027,1012.63496490568,784.055289641023
837738,0.51114644491932,0.041545814862074,0.008958633782982,0.334853540758217,0.376594874700632,0.054551988868014,0.140329374143825,0.210158907481656,0.043248455853472,0.623564761324582,0.166976961207063,0.086147111838164,0.51020313751348,0.546114479989125,0.21244305561694,0.361224521375776,0.428215496106524,0.195769538448969,-2.48540774686337,0.765795202467325,-1.88450255398862E+028,-1.1782166085877,-1.14364651624638,-2.06246603621665E+028,0.111257944324507,-0.208021732399297,-3.54658651420965E+028,1012.78928939253,783.227955698967
2529087,0.605496379413482,0.025640057380874,0.023739402424137,6.60023601723666,0.663127045180134,2.43517310921589,0.268957121898471,0.102698004463178,0.010321379268589,0.646623075068044,0.122113376093745,0.135955708427717,1.3091144067226,0.549659961908981,0.71886531543384,0.475974802728914,0.313762614174129,0.08925968647892,-2.80245875960481,0.830781622578619,0.12,-42.0440378313428,-3.9222234533908,0,-0.630826182955766,0.225440201537002,0,1012.80769102275,789.461582966149
4486318,0.397899446959391,0.033273979874281,0.007014737476637,4.95584919942286,1.99676049928677,0.590666148506104,0.660304744934901,0.431911710552756,0.081167389701781,0.546565300526235,0.143570071692137,0.066549222443152,1.43502352955982,0.91545623995557,0.466018504441049,0.717917246894281,0.572429171938851,0.215824921278156,-0.714757876846179,0.820285563563455,-2.83500386604381E+027,-18.9771837840612,-10.4568030055997,-1.18727081753426E+027,-1.50181579196751,-1.53145336232053,-1.57879075313642E+027,1012.60052526742,787.703017115593
5403510,0.319055664510899,0.05580999715354,0.053039722542249,13.1848703849403,0.25631890210009,1.94776132942848,0.500343374488208,0.069528786094145,0.18763376854729,0.498841545820418,0.186622580010239,0.210876168230915,2.0563278684679,0.424192952436551,0.7337920384372,0.63046193836685,0.259198402157985,0.358519502963777,-0.621401500220813,0.657464488871263,-3.56667949515624E+028,-68.2515785655529,-0.599340241669025,-1.44337846546046E+028,-1.43012054391611,0.538298475992946,-1.51711489269491E+028,1012.6923256889,789.254622541368
2155493,0.484993461060455,0.037244608399032,0.030537473368668,0.110473516885243,0.117770128972543,0.039527802324096,0.103688350212753,0.070743248080256,0.029714406782414,0.626699582301185,0.159149381826093,0.140891392412169,0.291981595070405,0.313728061414332,0.168624158799158,0.317973844340696,0.258242814462089,0.144735673367477,-2.44549135613456,0.775510947749938,-2.777300978044E+028,0.244774474648598,0.20955998941499,-9.36421208687828E+027,0.324058091541657,0.521105043453641,-9.04439356917256E+027,1012.75406014174,785.986552879214
7138636,0.61620658215963,0.072403870284745,0.011187253195048,1.05557896002794,0.086911995682294,0.255967508570244,0.123926732906345,0.046200557246566,0.091798101425646,0.696490146431221,0.203232143059927,0.086392355713309,0.692229877639419,0.245738977807896,0.412101232769194,0.345099899802425,0.21288048124493,0.279757199726235,-3.72313160462982,0.558019076380108,0.1,-7.02545073098057,0.434422724134868,-3.86847554431212E+027,0.099923590621215,0.679876470193431,-1.79870105177694E+027,1012.70191480964,790.699897035956
6630783,0.365919217322626,0.013917936748762,0.141720916595677,6.45641125585507,0.695563684649919,0.757075003908801,0.135892939605133,0.056140355394041,0.018160931170835,0.534005641617052,0.10455590880759,0.341318323081952,1.32510234330577,0.510346669222053,0.542688756215344,0.359921656073927,0.234957218849828,0.120457086101217,-1.01046613198339,0.908371442581485,-7.61284568261937E+029,-40.7885303400394,-3.15330719752196,-1.71078674167503E+030,0.257105892712238,0.644311594647394,-3.03985864200867E+028,1012.58805499226,788.027519345284
3060470,0.10349596355615,0.013812267263652,0.024833942025996,18.3499606383941,4.78436536093616,2.05393957363275,4.1071362253348,0.840602054694714,0.578514608320185,0.287289032064278,0.100443869750364,0.131550234650905,2.53236665186841,1.34029463332149,0.868223179793178,1.30975341713042,0.644761458733531,0.47084843649236,0.540776430555179,0.908262235379299,-7.16029067880316E+027,-96.5272063740535,-27.2803583391069,-4.11882651770672E+027,-20.7304096082916,-3.99428690094904,-4.2008651034453E+027,1012.56526956707,794.663336202502
8793679,0.472120298345266,0.034420292041893,0.020405470875006,0.618490289925139,0.069967829696941,0.06490616550876,0.629778420794421,0.089432552838775,0.046733785275382,0.623591126247539,0.155591117959356,0.127861550159336,0.686729380395586,0.240761243475709,0.222798170335149,0.729300737045136,0.28893626192663,0.191326684116973,-2.17332391027995,0.798316852638395,-5.07132583370015E+028,-3.49699170856672,0.595302803191328,-3.52950488436775E+027,-3.5203888517374,0.472324732964143,-3.86672163608801E+027,1012.71740102023,792.286581285298
3005347,0.407451305293111,0.044202299948655,0.050263628856484,0.416041700902281,0.103427144426247,0.045901799133336,0.225746626537314,0.086273255504009,0.044303718012622,0.564497698563908,0.179410338682541,0.17807442214091,0.468017075834848,0.236607142605159,0.159762884512829,0.452508158093751,0.288045050921443,0.159841965339206,-1.01537089701855,0.732354966669363,-4.98049320138116E+028,-1.13925643433277,0.364094374651945,-8.59045919092966E+027,-0.071855338649114,0.440444095660181,-8.38226955250931E+027,1012.72292869538,787.401060320437
907513,0.49662085714804,0.022675618318258,0.0046714355324,4.60119432565969,0.675374556938324,1.07021622869324,0.377346846252992,0.085692515441765,0.04676889239824,0.615297705341106,0.134489292795173,0.055082336131433,1.61298802674409,0.633604541652663,0.769104292948395,0.564008598069764,0.281190431513512,0.187532652578295,-3.47088933413722,0.847133333645217,-6.29547951939817E+027,-42.0557977910619,-3.5971384184373,-1.17050002837378E+029,-2.49174209102788,0.413194791771329,-5.25712170521974E+028,1012.75992572308,802.138598665595
6271264,0.671830509115378,0.043416570187323,0.008171542050695,0.137158107189217,0.257263323273829,0.038272115993582,0.106964234941624,0.15736336724609,0.024552238962581,0.736610731889216,0.16850833578792,0.076322389897132,0.332329912499844,0.457352777149575,0.17456338304494,0.321593721155358,0.378905915365734,0.142209701827654,-4.59437253224337,0.714419003468371,-1.51657596724868E+028,-0.103437694576011,-0.708515152771435,-5.45784123245835E+027,0.151080065276528,-0.051912215008934,-6.40700360101325E+027,1012.83776503056,796.708937592804
283077,0.40653884794887,0.01506758033469,0.009969616461864,1.44599248812325,0.620930952187631,0.333514096861881,0.121697731178063,0.133170503680304,0.106851495704046,0.55731176444232,0.089728980281889,0.082299545942767,0.786741717518365,0.549454012564373,0.456591642908595,0.340937773763225,0.357880225028695,0.291311326329157,-1.26605806760568,0.905155232502876,-2.39420136129838E+027,-7.4454557362421,-2.67173219498213,-2.17538244202172E+028,0.374288792132754,0.168420608658977,-2.53056693364978E+028,1012.83649788797,785.624881237745
7272616,0.528066920218511,0.006161145515223,0.009654017931988,10.9375230608351,1.54678958877063,0.661446785721275,0.166160852087652,0.097083527093978,0.015212159786708,0.645381044235765,0.068271870637312,0.084049243798689,1.95422557921757,0.88573490137058,0.541064922887514,0.397653350731412,0.302347863659668,0.112558344048863,-3.39002209508674,0.958865997345721,-1.16415144308342E+028,-91.5587715078879,-7.49056810914352,-2.99232328384894E+028,-0.375300428644777,0.430585139340047,-1.96631552445282E+028,1012.65350785106,798.345404826105
7317143,0.570054445765092,0.008381309664076,0.028083528589276,0.191020426332525,0.101901709530801,0.096789296619738,0.124819683110481,0.049819354951186,0.083585605238608,0.662687680744832,0.082305443165513,0.141631415794268,0.365666577543633,0.26745218696928,0.269601736057698,0.347279034984591,0.218639607128222,0.243247409046436,-3.0085235618805,0.937398761186446,-7.28765494860317E+028,-0.362682261685254,0.278319967562114,-8.86211494580141E+027,0.15503469284486,0.636601397911223,-6.18343881462372E+027,1012.65977693349,790.455084830523
4102707,0.353732891024912,0.062984064564586,0.010871459263465,0.338745347004308,0.185856999900235,0.076128777671419,0.370891275953698,0.225887403981755,0.074167462400847,0.520067637918883,0.208252643560044,0.092729581435388,0.484212359074615,0.395358618903918,0.239114775685035,0.545795267713481,0.457456159213748,0.238259219257241,-1.51309360796498,0.635583868937686,-6.23589549840923E+027,-1.30085683358946,-0.097810412304968,-1.86217186394258E+028,-1.49790447922416,-0.347287451704594,-2.12085419392218E+028,1012.7326913625,782.623404487967
3861333,0.538791289495256,0.056685945645736,0.117593913706857,0.058592312974529,0.055036784606383,0.008152289327404,0.146977895762666,0.07031763264674,0.004398559398639,0.664405373601293,0.196274915031475,0.309844077226851,0.22210704232791,0.21310880437809,0.084291979759506,0.375998763388692,0.262022316294559,0.061377321774729,-2.78685270609849,0.625779388516231,-4.34999675913479E+029,0.578332141849762,0.635982182151764,-5.32687383477943E+027,-0.02592422508732,0.519647288927106,-3.32246813520254E+027,1012.84661420435,789.040491759777
1618399,0.685004436723636,0.093727198781148,0.031954740996547,0.273621259228502,0.066718536853209,0.21737464271756,0.258405618726973,0.143062677907174,0.232271057269847,0.759774717234816,0.2490845995978,0.171206868092921,0.462752747572287,0.231211513649359,0.389370331121839,0.49380786940139,0.363044445492075,0.404019901292694,-3.07896182224638,0.362119415560762,-2.11722558617059E+028,-0.596365762927211,0.555860809638077,-4.46775470802238E+028,-0.43590240402716,0.034514410333753,-3.91890201866187E+028,1012.71266040951,785.167702332139
3466801,0.643523635922612,0.029939428503466,0.007703596403731,0.239405219833472,0.103321510670998,0.019032458089396,0.29776035813908,0.072934817502976,0.010630923036767,0.712770708301259,0.143948811654846,0.070353146621288,0.424378859672372,0.270836301873391,0.131117770553562,0.517336890893328,0.262229718292018,0.097646329889429,-2.9244813773018,0.809470956609544,-3.90085790398039E+027,-0.405847376370865,0.355654910630825,-4.80330541236155E+027,-0.694831175796709,0.526237362085004,-4.71973119354367E+027,1012.77304199338,789.195042982697
718652,0.567846551761745,0.02458190766085,0.004993418380974,0.377462234334344,0.088676575950074,0.042648057438951,0.232879892528729,0.063661870157017,0.012477543798617,0.664826016170463,0.130758301803216,0.058416632850084,0.478325670910686,0.216142854739936,0.149256963141854,0.464543312563332,0.249880173033375,0.099574355339845,-3.4065562475194,0.827794461661305,-6.65818326370774E+026,-2.02768015834088,0.399632708238599,-1.66820550083325E+028,-0.801170987807124,0.53851276367235,-1.7949579278728E+028,1012.81772948802,792.540996216238
3853189,0.427639515082257,0.012756397456937,0.01264232049031,1.30176856380323,0.090297145048041,0.078682961137719,0.287143881838552,0.165197354760268,0.048684292844468,0.594606873614268,0.094471895894976,0.09411827414492,0.871367373960099,0.25928228228837,0.234464501044338,0.524384161787186,0.383342915270946,0.190910526311644,-0.494065498883141,0.914642682304077,0,-3.8855473820844,0.42346164567391,0,0.04316842978794,-0.057693853097647,0,1012.87749452144,790.158072926104
6802308,0.518343318680489,0.014378835966158,0.024167958818315,0.642176461545873,0.134184669934145,0.263240603595148,0.171013172069058,0.111081958333146,0.039158440861227,0.609413908033563,0.102804552172369,0.134316764053314,0.626838618480298,0.317238079832211,0.424626394879421,0.403309684835135,0.306528454609144,0.174978066962571,-2.47846058717267,0.910568008437328,-2.01265673656799E+028,-3.28334690668917,0.204003505130874,-5.86371480354322E+027,-0.0744999582434,0.334520338928066,-6.22814957161823E+027,1012.77721037716,781.078298978508
9617280,0.396928390981627,0.007608894509365,0.014986486167498,0.412384759032291,0.025560813581779,0.029218375425703,0.397972715146789,0.079101411124288,0.014116911785473,0.539213825863192,0.076691645327274,0.099957693794978,0.528741027950352,0.1457107835133,0.148973326807847,0.561404258436917,0.278645935190703,0.105070489936967,-1.30980949973266,0.953159053746594,0,-1.36473714662873,0.844830690740003,0,-1.25533860396511,0.508705961586587,0,1012.91490926594,794.579404577613
2541758,0.563272272531631,0.009965078380078,0.010711954241684,1.15155906337877,0.200361897828896,0.202264574345757,0.097339963271186,0.066294826893492,0.023678348604289,0.662275915065672,0.081453879797808,0.087787804793036,0.723579968690489,0.354427569231675,0.314397099688742,0.305792532561682,0.255930993820383,0.130033717936912,-3.293881102383,0.933600895922407,-7.7154132722517E+027,-8.34723822559822,-0.279760562447585,-5.1984902618766E+028,0.26727776745708,0.557267464708238,-1.62325189270166E+028,1012.70827575028,793.646355316043
885488,0.529335130808587,0.023873167845222,0.018735335109677,16.2019306561837,0.921431088024663,1.62925801376415,0.154942933799936,0.112566417625706,0.086155580806066,0.675779872015617,0.125372771695886,0.11749794232445,1.8681672813752,0.522087481636362,0.701239296299796,0.388664477771874,0.327006915394706,0.258865043100198,-2.32361258513608,0.842163608755567,-2.57528370071581E+027,-107.684770525802,-5.51890299140587,-4.58205758959457E+027,0.139345133343355,0.2248599537139,-5.28120917818247E+027,1012.74116963148,789.154419533908
8929886,0.598814348151186,0.013901225325107,0.011336876944112,2.41733158659431,0.502272379930422,2.40737286385708,0.22194594812571,0.098916929591996,0.0421943631563,0.688244137574054,0.102644094485785,0.092748260935437,0.990832346874554,0.484275740804913,0.934453557221983,0.44109771199644,0.304526588832624,0.170905573472864,-2.95473796313981,0.902744015687173,-2.42383287289209E+028,-15.2643182102594,-2.34373282616328,-5.09936088087481E+028,-0.412127782564661,0.305090174750791,-1.83278270505965E+028,1012.59513175488,791.117659941316
3901706,0.569108845540644,0.048299074709307,0.072824483132119,1.07942697463988,0.393373320006964,0.197685796984496,0.236790110185909,0.100032914734182,0.065021298574845,0.706981753850032,0.182744633936345,0.250093318716115,0.79430652914347,0.474348280382417,0.350417908609073,0.475836503488025,0.309845065969694,0.229022923217042,-1.70267922909306,0.679416729721808,-3.039731246446E+029,-5.05139155783837,-1.47750833450308,-4.17746987882324E+028,-0.169642588894671,0.330858759899209,-3.35445673890549E+028,1012.76987880468,788.91301908344
5260395,0.577549300386153,0.051451467886716,0.015871860848828,2134.22916750147,356.787539450949,72.638402065552,15.8365593719864,2.34415122103518,0.671077220225171,0.685325775821324,0.188099657558904,0.105756038660572,22.2526559601478,9.1063583995713,4.40816361807073,2.17308144691829,0.893848071427149,0.431224550234545,-2.474197813038,0.68002858011382,-6.68392802759435E+028,-13653.3497728386,-2303.45651850019,-1.45830839926737E+028,-100.157417429352,-14.1512279989521,-8.12709539682149E+027,1012.55585923791,785.257050253451
